fips,geo_name,state_abb,year,total_bridges,deficient_bridges,poor_bridges,fair_bridges,good_bridges,bridge_imp_cost_k,roadway_imp_cost_k,total_imp_cost_k,total_deck_area_sqm,deficient_deck_area_sqm,total_adt,avg_min_condition,avg_sufficiency,avg_bridge_age,scour_critical_count,pct_deficient,pct_poor,imp_cost_per_bridge_k,cwns_facility_count,cwns_total_needs_cost,cwns_total_design_flow
3601000,albany,NY,1994,186,63,62,42,2,208525.0,124417.0,332946.0,246773.44,194804.52,4157431.0,4.60377358490566,64.06696428571429,24.49462365591398,0,33.87,33.33,1790.0,2.0,42974483.0,50.0
3601000,albany,NY,1995,187,60,59,45,2,208525.0,124417.0,332946.0,246773.44,191573.08,3949466.0,4.622641509433962,64.9875,25.577540106951872,0,32.09,31.55,1780.5,2.0,42974483.0,50.0
3601000,albany,NY,1996,187,57,56,49,1,224619.0,137498.0,404330.0,241988.04,148606.13999999998,4051841.0,4.613207547169812,65.44821428571429,26.577540106951872,0,30.48,29.95,2162.2,2.0,42974483.0,50.0
3601000,albany,NY,1997,188,56,55,50,1,224619.0,137498.0,404330.0,241815.14,136819.84,4191680.0,4.60377358490566,65.14285714285714,27.56382978723404,0,29.79,29.26,2150.7,2.0,42974483.0,50.0
3601000,albany,NY,1998,187,27,26,69,10,176718.0,85916.0,279921.0,239479.9,49622.1,4099952.0,5.123809523809523,72.80450450450451,28.427807486631018,0,14.44,13.9,1496.9,2.0,42974483.0,50.0
3601000,albany,NY,1999,189,7,6,81,18,176718.0,85916.0,279921.0,239479.9,7235.17,4178445.0,5.619047619047619,78.63423423423423,29.444444444444443,0,3.7,3.17,1481.1,2.0,42974483.0,50.0
3601000,albany,NY,2000,189,8,8,64,33,404275.0,240921.0,747600.0,239479.9,20271.35,4215418.0,6.038095238095238,81.28108108108108,30.444444444444443,0,4.23,4.23,3955.6,2.0,42974483.0,50.0
3601000,albany,NY,2001,190,5,4,65,36,185473.0,107104.0,292577.0,238742.52,16237.65,4005733.0,6.190476190476191,82.35405405405405,30.294736842105262,0,2.63,2.11,1539.9,2.0,42974483.0,50.0
3601000,albany,NY,2002,187,2,1,71,33,192704.0,111438.0,304142.0,239061.77,606.0,4199902.0,6.066666666666666,82.82702702702701,30.77540106951872,0,1.07,0.53,1626.4,2.0,42974483.0,50.0
3601000,albany,NY,2003,188,1,1,71,34,205575.0,118830.0,324405.0,239971.92,606.0,4235714.0,6.066037735849057,83.45267857142858,31.69148936170213,0,0.53,0.53,1725.6,2.0,42974483.0,50.0
3601000,albany,NY,2004,188,1,1,72,34,205676.0,118910.0,324586.0,239971.92,606.0,4243644.0,6.08411214953271,83.4212389380531,32.36702127659574,0,0.53,0.53,1726.5,2.0,42974483.0,50.0
3601000,albany,NY,2005,191,1,1,73,33,564272.0,327147.0,891419.0,238770.88,606.0,4350276.0,6.08411214953271,82.9858407079646,33.204188481675395,0,0.52,0.52,4667.1,2.0,42974483.0,50.0
3601000,albany,NY,2006,191,0,0,74,33,563029.0,326409.0,889438.0,238759.68,0.0,4380272.0,6.130841121495327,82.82300884955752,33.98429319371728,0,0.0,0.0,4656.7,2.0,42974483.0,50.0
3601000,albany,NY,2007,197,1,1,73,35,471451.0,254650.0,726101.0,242786.53,1500.2099999999998,5100411.0,6.174311926605505,81.52869565217391,34.78172588832487,0,0.51,0.51,3685.8,2.0,42974483.0,50.0
3601000,albany,NY,2008,197,3,3,72,34,637546.0,370315.0,1007861.0,242868.13,21775.41,5166557.0,6.110091743119266,81.84173913043477,35.78172588832487,0,1.52,1.52,5116.0,2.0,42974483.0,50.0
3601000,albany,NY,2009,199,5,5,73,32,99959.0,49364.0,149323.0,243249.32,35393.07,4846221.0,6.072727272727272,82.5155172413793,36.44221105527638,0,2.51,2.51,750.4,2.0,42974483.0,50.0
3601000,albany,NY,2010,116,5,5,73,32,622718.0,363955.0,986673.0,243252.07,24155.47,3349176.0,6.0,82.1396551724138,37.82758620689656,0,4.31,4.31,8505.8,2.0,42974483.0,50.0
3601000,albany,NY,2011,116,3,3,75,32,508372.0,297483.0,805855.0,243332.05,10537.81,3133454.0,5.9818181818181815,82.0801724137931,38.82758620689656,0,2.59,2.59,6947.0,2.0,42974483.0,50.0
3601000,albany,NY,2012,116,5,5,74,31,572404.0,311197.0,883601.0,243799.09,19056.16,3000973.0,5.927272727272728,81.47155172413794,39.82758620689656,0,4.31,4.31,7617.2,2.0,42974483.0,50.0
3601000,albany,NY,2013,116,8,8,71,30,365580.0,214083.0,579663.0,243804.05,22646.95,2947511.0,5.825688073394495,80.61293103448276,40.82758620689656,0,6.9,6.9,4997.1,2.0,42974483.0,50.0
3601000,albany,NY,2014,118,8,8,73,30,659184.0,386014.0,1045198.0,245211.23,32004.44,3000930.0,5.855855855855856,80.70847457627119,41.15254237288136,0,6.78,6.78,8857.6,2.0,42974483.0,50.0
3601000,albany,NY,2015,118,6,6,77,29,2070608.0,1065404.0,3136012.0,245211.23,31329.11,2865014.0,5.857142857142857,80.92033898305085,42.15254237288136,0,5.08,5.08,26576.4,2.0,42974483.0,50.0
3601000,albany,NY,2016,118,7,7,77,28,2070608.0,1065404.0,3136012.0,247140.46,24088.61,2148544.0,5.794642857142857,82.53813559322033,43.15254237288136,0,5.93,5.93,26576.4,2.0,42974483.0,50.0
3601000,albany,NY,2017,118,6,6,73,33,277265.0,162366.0,439633.0,247559.87,21970.34,2046716.0,5.946428571428571,83.90847457627119,44.15254237288136,0,5.08,5.08,3725.7,2.0,42974483.0,50.0
3601000,albany,NY,2018,118,4,4,75,33,562415.0,329349.0,891769.0,251854.33,13859.79,1724096.0,5.955357142857143,84.67627118644067,45.15254237288136,0,3.39,3.39,7557.4,2.0,42974483.0,50.0
3601000,albany,NY,2019,118,2,2,77,33,562415.0,329349.0,891769.0,252565.2,11973.29,2136863.0,5.964285714285714,,46.15254237288136,0,1.69,1.69,7557.4,2.0,42974483.0,50.0
3601000,albany,NY,2020,118,2,2,81,29,566178.0,331557.0,897741.0,254012.06,1833.39,2372263.0,5.910714285714286,,47.15254237288136,0,1.69,1.69,7608.0,2.0,42974483.0,50.0
3601000,albany,NY,2021,118,3,2,78,32,561714.0,328942.0,890660.0,253197.64,1915.31,2448808.0,5.9375,,48.19491525423729,0,2.54,1.69,7548.0,2.0,42974483.0,50.0
3601000,albany,NY,2022,118,2,1,82,29,561714.0,328942.0,890660.0,249626.86,620.3299999999999,1858739.0,5.955357142857143,,49.144067796610166,0,1.69,0.85,7548.0,2.0,42974483.0,50.0
3601000,albany,NY,2023,118,1,0,89,23,665239.0,389564.0,1054808.0,249623.83,81.92,2159575.0,5.9375,,50.144067796610166,0,0.85,0.0,8939.1,2.0,42974483.0,50.0
3601000,albany,NY,2024,118,3,2,88,22,0.0,0.0,0.0,249892.69,18656.28,2210716.0,5.857142857142857,,51.144067796610166,0,2.54,1.69,0.0,2.0,42974483.0,50.0
3601000,albany,NY,2025,118,2,2,90,20,665887.0,389944.0,1055838.0,249892.69,18574.36,2159575.0,5.75,,52.144067796610166,0,1.69,1.69,8947.8,2.0,42974483.0,50.0
3502000,albuquerque,NM,1992,245,5,5,52,64,6160.0,616.0,9240.0,133493.65,11053.94,2971980.0,6.305785123966942,89.44391534391535,21.36326530612245,0,2.04,2.04,37.7,6.0,1227340815.0,0.0
3502000,albuquerque,NM,1993,272,9,9,63,63,42190.0,4190.0,63299.0,140911.79,12274.12,4979909.0,6.192592592592592,90.65235849056604,20.452205882352946,0,3.31,3.31,232.7,6.0,1227340815.0,0.0
3502000,albuquerque,NM,1994,287,8,8,88,46,25839.0,2718.0,38916.0,144730.91,6711.34,5862819.0,6.02112676056338,88.52053571428571,20.790940766550523,0,2.79,2.79,135.6,6.0,1227340815.0,0.0
3502000,albuquerque,NM,1995,290,7,7,97,39,40259.0,4150.0,60555.0,144873.11,5766.64,6091304.0,5.951048951048951,86.77797356828194,21.806896551724137,0,2.41,2.41,208.8,6.0,1227340815.0,0.0
3502000,albuquerque,NM,1996,295,8,8,110,29,28699.0,3004.0,43208.0,165583.04,6501.360000000001,7240569.0,5.8231292517006805,86.12974137931033,22.50169491525424,0,2.71,2.71,146.5,6.0,1227340815.0,0.0
3502000,albuquerque,NM,1997,306,9,9,113,31,44807.0,4595.0,67377.0,172600.95,7903.56,7758944.0,5.810457516339869,85.63166666666666,22.754901960784316,0,2.94,2.94,220.2,6.0,1227340815.0,0.0
3502000,albuquerque,NM,1998,312,8,8,116,33,48021.0,4920.0,72200.0,174878.7,6481.56,7944397.0,5.8152866242038215,85.6266393442623,23.317307692307693,0,2.56,2.56,231.4,6.0,1227340815.0,0.0
3502000,albuquerque,NM,1999,320,5,5,120,37,41917.0,4313.0,63038.0,184162.22,3602.92,8450621.0,5.8580246913580245,85.8252,23.9625,0,1.56,1.56,197.0,6.0,1227340815.0,0.0
3502000,albuquerque,NM,2000,327,5,5,121,39,37189.0,3843.0,55944.0,192742.3,3602.92,8986426.0,5.866666666666666,85.8201581027668,24.584097859327212,0,1.53,1.53,171.1,6.0,1227340815.0,0.0
3502000,albuquerque,NM,2001,337,7,7,113,54,35640.0,3690.0,53619.0,195899.49,6334.47,8570187.0,5.948275862068965,86.34372623574146,24.96142433234421,0,2.08,2.08,159.1,6.0,1227340815.0,0.0
3502000,albuquerque,NM,2002,339,10,10,112,53,33766.0,3503.0,50805.0,196425.85,6697.81,8661104.0,5.8742857142857146,86.79545454545455,25.914454277286136,0,2.95,2.95,149.9,6.0,1227340815.0,0.0
3502000,albuquerque,NM,2003,382,12,12,103,82,34527.0,3579.0,51948.0,230879.84,8856.01,9632343.0,6.035532994923858,87.14055944055944,24.00261780104712,0,3.14,3.14,136.0,6.0,1227340815.0,0.0
3502000,albuquerque,NM,2004,427,9,9,108,98,45210.0,4634.0,67984.0,255659.89,8582.949999999999,11503881.0,6.167441860465116,87.34512987012987,22.59953161592506,0,2.11,2.11,159.2,6.0,1227340815.0,0.0
3502000,albuquerque,NM,2005,461,7,7,111,105,43499.0,4466.0,65413.0,285497.54,6530.349999999999,13493292.0,6.201793721973094,88.41898734177215,22.080260303687638,0,1.52,1.52,141.9,6.0,1227340815.0,0.0
3502000,albuquerque,NM,2006,469,3,3,120,101,50046.0,5114.0,75238.0,292214.95,1428.23,14409910.0,6.209821428571429,88.91347962382446,22.71641791044776,0,0.64,0.64,160.4,6.0,1227340815.0,0.0
3502000,albuquerque,NM,2007,469,4,4,123,97,52051.0,5315.0,78246.0,292399.76,2372.9300000000003,14567918.0,6.1875,88.89811912225706,23.71641791044776,0,0.85,0.85,166.8,6.0,1227340815.0,0.0
3502000,albuquerque,NM,2008,492,4,4,124,106,84004.0,8361.0,126027.0,310885.61,2422.28,15967753.0,6.235042735042735,89.27584097859328,23.652439024390244,0,0.81,0.81,256.2,6.0,1227340815.0,0.0
3502000,albuquerque,NM,2009,493,3,3,125,107,81694.0,8131.0,122561.0,312950.35,1549.79,15717226.0,6.242553191489361,89.34268292682927,24.60851926977688,0,0.61,0.61,248.6,6.0,1227340815.0,0.0
3502000,albuquerque,NM,2010,329,4,4,127,105,37757.0,3925.0,56822.0,316583.65,1934.72,14987084.0,6.228813559322034,89.18571428571428,28.04255319148936,0,1.22,1.22,172.7,6.0,1227340815.0,0.0
3502000,albuquerque,NM,2011,329,4,4,128,104,37757.0,3925.0,56822.0,317014.65,1934.72,9732220.0,6.228813559322034,89.20547112462006,29.04255319148936,0,1.22,1.22,172.7,6.0,1227340815.0,0.0
3502000,albuquerque,NM,2012,329,3,3,129,104,37757.0,3925.0,56822.0,316973.78,1714.56,9706766.0,6.228813559322034,89.21550151975684,29.954407294832823,0,0.91,0.91,172.7,6.0,1227340815.0,0.0
3502000,albuquerque,NM,2013,330,3,3,133,101,38057.0,4025.0,57822.0,322924.54,1714.56,14863744.0,6.198312236286919,88.84787878787878,30.87272727272727,0,0.91,0.91,175.2,6.0,1227340815.0,0.0
3502000,albuquerque,NM,2014,330,3,3,140,94,38057.0,4025.0,57822.0,323407.47,1714.56,9465689.0,6.160337552742616,88.41333333333334,31.87272727272727,0,0.91,0.91,175.2,6.0,1227340815.0,0.0
3502000,albuquerque,NM,2015,330,3,3,142,92,38057.0,4025.0,57822.0,318523.1,1714.56,9527012.0,6.135021097046414,88.38727272727273,32.872727272727275,0,0.91,0.91,175.2,6.0,1227340815.0,0.0
3502000,albuquerque,NM,2016,334,3,3,142,94,38057.0,4025.0,57822.0,326967.83,1714.56,9554181.0,6.129707112970712,88.58203592814371,33.48802395209581,0,0.9,0.9,173.1,6.0,1227340815.0,0.0
3502000,albuquerque,NM,2017,334,4,4,148,89,38057.0,4025.0,57822.0,327086.05,2819.4,18121001.0,6.08298755186722,87.56347305389222,34.48802395209581,0,1.2,1.2,173.1,6.0,1227340815.0,0.0
3502000,albuquerque,NM,2018,334,6,6,147,88,38057.0,4025.0,57822.0,327271.24,4610.04,15360550.0,6.062240663900415,88.26137724550898,35.48802395209581,0,1.8,1.8,173.1,6.0,1227340815.0,0.0
3502000,albuquerque,NM,2019,335,6,6,147,90,38057.0,4025.0,57822.0,361645.69,4610.04,15754293.0,6.0699588477366255,,36.38805970149254,0,1.79,1.79,172.6,6.0,1227340815.0,0.0
3502000,albuquerque,NM,2020,339,3,3,154,87,38057.0,4025.0,57822.0,374345.37,3377.07,15930210.0,6.073770491803279,,36.94100294985251,0,0.88,0.88,170.6,6.0,1227340815.0,0.0
3502000,albuquerque,NM,2021,344,5,5,161,83,38207.0,4075.0,58322.0,363106.19,6970.53,16274546.0,6.044176706827309,,37.46511627906977,0,1.45,1.45,169.5,6.0,1227340815.0,0.0
3502000,albuquerque,NM,2022,344,5,5,160,84,38207.0,4075.0,58322.0,363106.19,6970.53,14283055.0,6.052208835341365,,38.46511627906977,0,1.45,1.45,169.5,6.0,1227340815.0,0.0
3502000,albuquerque,NM,2023,347,7,7,163,80,38207.0,4075.0,58322.0,364001.65,8860.44,16196192.0,6.036,,39.21325648414986,0,2.02,2.02,168.1,6.0,1227340815.0,0.0
3502000,albuquerque,NM,2024,347,6,6,166,78,38207.0,4075.0,58322.0,364001.65,7532.91,15770428.0,6.04,,40.21325648414986,0,1.73,1.73,168.1,6.0,1227340815.0,0.0
3502000,albuquerque,NM,2025,347,4,4,170,76,38207.0,4075.0,58322.0,364001.65,5643.0,14505035.0,6.04,,41.21325648414986,0,1.15,1.15,168.1,6.0,1227340815.0,0.0
5101000,alexandria,VA,1992,55,1,1,16,13,1286.0,33.0,1588.0,51806.05,2961.91,3046318.0,6.333333333333333,79.2054054054054,22.69090909090909,2,1.82,1.82,28.9,2.0,474416125.0,108.0
5101000,alexandria,VA,1993,54,1,1,17,12,922.0,43.0,1223.0,51166.05,2961.91,3017198.0,6.033333333333333,78.23783783783784,23.703703703703702,2,1.85,1.85,22.6,2.0,474416125.0,108.0
5101000,alexandria,VA,1994,54,2,2,15,12,10100.0,990.0,11195.0,50273.8,4987.110000000001,3045658.0,5.931034482758621,78.14444444444445,24.925925925925927,1,3.7,3.7,207.3,2.0,474416125.0,108.0
5101000,alexandria,VA,1995,54,1,1,15,13,14420.0,1422.0,15947.0,50273.8,2025.2000000000005,3045658.0,6.137931034482759,77.88333333333334,25.925925925925927,0,1.85,1.85,295.3,2.0,474416125.0,108.0
5101000,alexandria,VA,1996,54,3,3,15,11,18204.0,1792.0,20001.0,50273.8,5650.49,3045658.0,6.0,77.35833333333333,26.925925925925927,0,5.56,5.56,370.4,2.0,474416125.0,108.0
5101000,alexandria,VA,1997,54,3,3,13,13,18204.0,1792.0,20001.0,50273.8,3855.52,3045658.0,6.103448275862069,77.10555555555555,27.925925925925927,0,5.56,5.56,370.4,2.0,474416125.0,108.0
5101000,alexandria,VA,1998,57,2,2,14,13,23144.0,2286.0,25736.0,50273.8,1203.64,3589858.0,6.137931034482759,78.17500000000001,28.719298245614038,0,3.51,3.51,451.5,2.0,474416125.0,108.0
5101000,alexandria,VA,1999,63,0,0,18,11,23144.0,2376.0,25826.0,50273.8,0.0,5237558.0,6.206896551724138,79.22222222222223,29.682539682539684,0,0.0,0.0,409.9,2.0,474416125.0,108.0
5101000,alexandria,VA,2000,63,1,1,22,6,23144.0,2376.0,25826.0,50273.8,973.41,4441050.0,6.0,79.00555555555556,30.682539682539684,0,1.59,1.59,409.9,2.0,474416125.0,108.0
5101000,alexandria,VA,2001,63,1,1,21,7,23144.0,2376.0,25826.0,50273.8,973.41,4441050.0,5.965517241379311,78.11666666666667,31.682539682539684,0,1.59,1.59,409.9,2.0,474416125.0,108.0
5101000,alexandria,VA,2002,75,2,2,20,7,23144.0,2376.0,25826.0,50273.8,3625.29,5811474.0,5.965517241379311,77.68055555555556,32.64,0,2.67,2.67,344.3,2.0,474416125.0,108.0
5101000,alexandria,VA,2003,76,3,3,21,6,23704.0,2377.0,26387.0,51195.08,6596.889999999999,5830242.0,5.8,76.12162162162163,33.64473684210526,0,3.95,3.95,347.2,2.0,474416125.0,108.0
5101000,alexandria,VA,2004,76,3,3,21,6,23729.0,2382.0,26417.0,51195.08,6596.889999999999,5882305.0,5.766666666666667,75.83783783783784,34.64473684210526,0,3.95,3.95,347.6,2.0,474416125.0,108.0
5101000,alexandria,VA,2005,77,2,2,22,7,23730.0,2383.0,26419.0,53369.810000000005,5623.48,5964166.0,5.838709677419355,76.14736842105263,35.1948051948052,0,2.6,2.6,343.1,2.0,474416125.0,108.0
5101000,alexandria,VA,2006,92,1,1,24,11,23730.0,2383.0,26419.0,71365.02,2651.88,6556933.0,6.305555555555555,78.5,30.369565217391305,0,1.09,1.09,287.2,2.0,474416125.0,108.0
5101000,alexandria,VA,2007,97,1,1,25,17,23730.0,2383.0,26419.0,88429.05,2651.88,6620580.0,6.627906976744186,79.012,31.36082474226804,0,1.03,1.03,272.4,2.0,474416125.0,108.0
5101000,alexandria,VA,2008,103,1,1,26,18,23730.0,2383.0,26419.0,99059.84,2651.88,6851777.0,6.533333333333333,79.46538461538461,30.6504854368932,0,0.97,0.97,256.5,2.0,474416125.0,108.0
5101000,alexandria,VA,2009,122,2,2,28,21,23730.0,2383.0,26419.0,166608.06,6417.82,7801934.0,6.529411764705882,79.87457627118644,27.040983606557376,0,1.64,1.64,216.5,2.0,474416125.0,108.0
5101000,alexandria,VA,2010,62,2,2,27,25,23750.0,2413.0,26959.0,252092.27,6737.54,2316467.0,6.574074074074074,79.84354838709677,29.0,0,3.23,3.23,434.8,2.0,474416125.0,108.0
5101000,alexandria,VA,2011,62,3,3,26,26,24246.0,3158.0,28966.0,190854.59,7544.84,2396467.0,6.454545454545454,78.66129032258064,30.016129032258064,0,4.84,4.84,467.2,2.0,474416125.0,108.0
5101000,alexandria,VA,2012,64,3,3,26,27,20142.0,2905.0,24528.0,264835.25,7544.84,2397467.0,6.303571428571429,78.7671875,30.6875,0,4.69,4.69,383.2,2.0,474416125.0,108.0
5101000,alexandria,VA,2013,67,3,3,26,29,15138.0,2423.0,18550.0,329105.91,7544.84,2578271.0,6.327586206896552,78.78507462686568,32.343283582089555,0,4.48,4.48,276.9,2.0,474416125.0,108.0
5101000,alexandria,VA,2014,67,3,3,26,29,15149.0,2434.0,18578.0,329105.91,7544.84,2576271.0,6.293103448275862,78.67014925373134,33.343283582089555,0,4.48,4.48,277.3,2.0,474416125.0,108.0
5101000,alexandria,VA,2015,68,3,3,26,29,15152.0,2437.0,18587.0,329105.91,7544.84,2581271.0,6.241379310344827,78.90441176470588,33.838235294117645,0,4.41,4.41,273.3,2.0,474416125.0,108.0
5101000,alexandria,VA,2016,69,3,3,26,30,15152.0,2437.0,18587.0,332328.91,7544.84,2621565.0,6.237288135593221,78.34927536231885,34.34782608695652,0,4.35,4.35,269.4,2.0,474416125.0,108.0
5101000,alexandria,VA,2017,69,3,3,26,30,15153.0,2438.0,18590.0,332674.15,7544.84,2621565.0,6.220338983050848,78.23188405797102,35.34782608695652,0,4.35,4.35,269.4,2.0,474416125.0,108.0
5101000,alexandria,VA,2018,69,3,3,26,30,15153.0,2438.0,18590.0,332943.94,7544.84,2625065.0,6.220338983050848,78.0159420289855,36.34782608695652,0,4.35,4.35,269.4,2.0,474416125.0,108.0
5101000,alexandria,VA,2019,69,5,5,24,30,15153.0,2438.0,18590.0,335880.71,9543.08,2625065.0,6.169491525423729,,37.34782608695652,0,7.25,7.25,269.4,2.0,474416125.0,108.0
5101000,alexandria,VA,2020,69,5,5,26,28,15153.0,2438.0,18590.0,335880.71,9543.08,2431040.0,6.152542372881356,,38.34782608695652,0,7.25,7.25,269.4,2.0,474416125.0,108.0
5101000,alexandria,VA,2021,69,4,4,29,26,15153.0,2438.0,18590.0,335877.41,9148.28,2435738.0,6.067796610169491,,39.34782608695652,0,5.8,5.8,269.4,2.0,474416125.0,108.0
5101000,alexandria,VA,2022,70,3,3,31,26,15154.0,2439.0,18593.0,337317.85,5382.34,2283778.0,6.066666666666666,,39.82857142857143,0,4.29,4.29,265.6,2.0,474416125.0,108.0
5101000,alexandria,VA,2023,70,3,3,30,27,15154.0,2439.0,18593.0,337317.85,5382.34,2432065.0,6.066666666666666,,40.82857142857143,0,4.29,4.29,265.6,2.0,474416125.0,108.0
5101000,alexandria,VA,2024,70,1,1,31,28,3404590.0,2439000.0,5124500.0,337386.36,1494.0,2351507.0,6.183333333333334,,41.82857142857143,0,1.43,1.43,73207.1,2.0,474416125.0,108.0
5101000,alexandria,VA,2025,70,1,1,30,29,3404590.0,2439000.0,5124500.0,337386.36,1494.0,2355307.0,6.2,,42.82857142857143,0,1.43,1.43,73207.1,2.0,474416125.0,108.0
4801924,allen,TX,1992,6,0,0,0,5,136.0,34.0,170.0,3162.14,0.0,36210.0,7.4,92.06666666666666,11.5,0,0.0,0.0,28.3,1.0,0.0,0.0
4801924,allen,TX,1993,11,1,1,0,9,568.0,143.0,711.0,13859.8,86.01,115860.0,7.7,87.06363636363636,12.727272727272728,0,9.09,9.09,64.6,1.0,0.0,0.0
4801924,allen,TX,1994,11,1,1,0,9,568.0,143.0,711.0,13859.8,86.01,123660.0,7.7,87.06363636363636,13.727272727272728,0,9.09,9.09,64.6,1.0,0.0,0.0
4801924,allen,TX,1995,13,1,1,0,10,568.0,143.0,711.0,9673.77,86.01,129260.0,6.727272727272728,85.60769230769232,12.76923076923077,0,7.69,7.69,54.7,1.0,0.0,0.0
4801924,allen,TX,1996,13,1,1,0,10,568.0,143.0,711.0,9673.77,86.01,48660.0,6.727272727272728,85.53076923076924,13.76923076923077,0,7.69,7.69,54.7,1.0,0.0,0.0
4801924,allen,TX,1997,13,1,1,0,10,568.0,143.0,711.0,9620.73,86.01,204060.0,6.727272727272728,85.84166666666665,15.666666666666666,0,7.69,7.69,54.7,1.0,0.0,0.0
4801924,allen,TX,1998,16,1,1,3,10,644.0,162.0,806.0,9978.34,86.01,205450.0,6.5,80.85,19.3125,0,6.25,6.25,50.4,1.0,0.0,0.0
4801924,allen,TX,1999,21,1,1,3,13,572.0,144.0,716.0,13951.59,144.60000000000002,207630.0,6.882352941176471,89.37619047619049,12.80952380952381,0,4.76,4.76,34.1,1.0,0.0,0.0
4801924,allen,TX,2000,29,1,1,4,18,572.0,144.0,716.0,21569.27,144.60000000000002,62070.0,6.739130434782608,90.44074074074076,13.80952380952381,0,3.45,3.45,24.7,1.0,0.0,0.0
4801924,allen,TX,2001,41,1,1,4,27,1116.0,280.0,1396.0,34071.32,144.60000000000002,444203.0,6.9375,89.24615384615385,8.682926829268293,0,2.44,2.44,34.0,1.0,0.0,0.0
4801924,allen,TX,2002,46,0,0,4,30,1089.0,273.0,1362.0,35546.44,0.0,608128.0,7.117647058823529,90.65121951219513,6.739130434782608,0,0.0,0.0,29.6,1.0,0.0,0.0
4801924,allen,TX,2003,50,0,0,3,34,767.0,193.0,960.0,40963.060000000005,0.0,618010.0,7.162162162162162,90.725,7.58,0,0.0,0.0,19.2,1.0,0.0,0.0
4801924,allen,TX,2004,52,0,0,5,33,695.0,175.0,870.0,41422.89,0.0,850728.0,7.026315789473684,90.10434782608696,8.384615384615385,0,0.0,0.0,16.7,1.0,0.0,0.0
4801924,allen,TX,2005,54,0,0,5,33,353.0,89.0,442.0,41422.89,0.0,869572.0,7.0,89.95652173913044,9.51851851851852,0,0.0,0.0,8.2,1.0,0.0,0.0
4801924,allen,TX,2006,58,0,0,5,35,369.0,92.0,461.0,45686.990000000005,0.0,1026197.0,7.05,88.184,9.258620689655173,0,0.0,0.0,7.9,1.0,0.0,0.0
4801924,allen,TX,2007,58,0,0,5,35,369.0,92.0,461.0,45686.990000000005,0.0,1026197.0,7.05,88.14399999999999,10.258620689655173,0,0.0,0.0,7.9,1.0,0.0,0.0
4801924,allen,TX,2008,65,0,0,9,33,73.0,18.0,91.0,47283.380000000005,0.0,1093217.0,6.880952380952381,88.72105263157896,10.307692307692308,0,0.0,0.0,1.4,1.0,0.0,0.0
4801924,allen,TX,2009,65,0,0,9,33,83.0,21.0,104.0,47283.380000000005,0.0,1058281.0,6.880952380952381,88.67719298245615,11.307692307692308,0,0.0,0.0,1.6,1.0,0.0,0.0
4801924,allen,TX,2010,61,0,0,10,36,168.0,43.0,211.0,52444.9,0.0,896127.0,6.826086956521739,88.39508196721312,11.508196721311476,0,0.0,0.0,3.5,1.0,0.0,0.0
4801924,allen,TX,2011,67,0,0,10,42,168.0,43.0,211.0,70379.06,0.0,914557.0,6.903846153846154,89.48059701492537,11.567164179104475,0,0.0,0.0,3.1,1.0,0.0,0.0
4801924,allen,TX,2012,75,0,0,10,47,168.0,43.0,211.0,83003.62,0.0,1280047.0,6.842105263157895,89.06266666666666,11.333333333333334,0,0.0,0.0,2.8,1.0,0.0,0.0
4801924,allen,TX,2013,77,0,0,10,47,168.0,43.0,211.0,94574.12,0.0,1263337.0,6.842105263157895,88.64935064935065,12.064935064935066,0,0.0,0.0,2.7,1.0,0.0,0.0
4801924,allen,TX,2014,77,0,0,11,46,168.0,43.0,211.0,94574.12,0.0,1263337.0,6.807017543859649,86.4064935064935,13.064935064935066,0,0.0,0.0,2.7,1.0,0.0,0.0
4801924,allen,TX,2015,77,0,0,11,46,168.0,43.0,211.0,94574.12,0.0,1263337.0,6.807017543859649,86.4064935064935,14.064935064935066,0,0.0,0.0,2.7,1.0,0.0,0.0
4801924,allen,TX,2016,77,0,0,11,46,168.0,43.0,211.0,94574.12,0.0,1416957.0,6.807017543859649,86.2064935064935,15.064935064935066,0,0.0,0.0,2.7,1.0,0.0,0.0
4801924,allen,TX,2017,77,0,0,11,46,168.0,43.0,211.0,94574.12,0.0,1416957.0,6.789473684210527,86.30649350649351,16.064935064935064,0,0.0,0.0,2.7,1.0,0.0,0.0
4801924,allen,TX,2018,77,0,0,16,41,168.0,43.0,211.0,94668.23,0.0,1416957.0,6.701754385964913,85.48311688311688,17.064935064935064,0,0.0,0.0,2.7,1.0,0.0,0.0
4801924,allen,TX,2019,77,0,0,18,39,168.0,43.0,211.0,105131.13,0.0,1404237.0,6.666666666666667,,18.064935064935064,0,0.0,0.0,2.7,1.0,0.0,0.0
